N,f,q,k,W,gossip_flow_recon_recall,gossip_flow_dos_recall,gossip_corrected_flow_recon_recall,gossip_corrected_flow_dos_recall,gossip_window_recon_recall,gossip_window_dos_recall,gossip_recon_fpr,gossip_dos_fpr,gossip_bandwidth,gossip_latency,indep_flow_recon_recall,indep_flow_dos_recall,indep_window_recon_recall,indep_window_dos_recall,indep_recon_fpr,indep_dos_fpr,indep_bandwidth,indep_latency,cent_flow_recon_recall,cent_flow_dos_recall,cent_window_recon_recall,cent_window_dos_recall,cent_recon_fpr,cent_dos_fpr,cent_bandwidth,cent_latency
32,2,8,8,5,0.2663,0.2546,0.2105,0.2321,0.1843,0.1240,0.0419,0.0093,0.0155,3412.0000,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,0.8799,0.7885,0.7502,0.6461,0.3033,0.5711,0.0078,2274.6700
32,3,2,8,5,0.9997,0.9946,0.5031,0.7931,0.9926,0.9641,0.6844,0.8280,0.0233,2274.6700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,1.0000,0.9988,0.9974,0.9818,0.7097,0.8473,0.0078,2274.6700
32,3,4,8,5,0.9385,0.8396,0.4491,0.7435,0.8415,0.7388,0.3871,0.6442,0.0233,2274.6700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,0.9946,0.9726,0.9817,0.9209,0.6370,0.7908,0.0078,2274.6700
32,3,6,8,5,0.6599,0.6112,0.2597,0.5385,0.4716,0.3639,0.1451,0.3734,0.0233,2274.6700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,0.9717,0.8934,0.9266,0.8105,0.4896,0.7216,0.0078,2274.6700
32,3,8,8,5,0.3327,0.2971,0.2137,0.2668,0.2467,0.1595,0.0620,0.0225,0.0233,3412.0000,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,0.8799,0.7885,0.7502,0.6461,0.3033,0.5711,0.0078,2274.6700
32,4,2,8,5,0.9997,0.9973,0.5029,0.7936,0.9943,0.9718,0.6974,0.8356,0.0311,2274.6700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,1.0000,0.9988,0.9974,0.9818,0.7097,0.8473,0.0078,2274.6700
32,4,4,8,5,0.9654,0.8711,0.4728,0.7591,0.8991,0.7874,0.4532,0.6885,0.0311,2274.6700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,0.9946,0.9726,0.9817,0.9209,0.6370,0.7908,0.0078,2274.6700
32,4,6,8,5,0.7789,0.7117,0.3207,0.6261,0.6074,0.4925,0.2111,0.4519,0.0311,2274.6700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,0.9717,0.8934,0.9266,0.8105,0.4896,0.7216,0.0078,2274.6700
32,4,8,8,5,0.4047,0.3893,0.1816,0.3336,0.3162,0.2035,0.0801,0.1170,0.0311,3412.0000,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,0.8799,0.7885,0.7502,0.6461,0.3033,0.5711,0.0078,2274.6700
32,2,2,16,5,1.0000,1.0000,0.2626,0.7853,1.0000,0.9980,0.8761,0.7421,0.0264,1330.3300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,1.0000,1.0000,1.0000,1.0000,0.8861,0.7575,0.0132,1330.3300
32,2,4,16,5,0.9940,0.9665,0.2763,0.8398,0.9300,0.8748,0.6737,0.6103,0.0264,1330.3300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,1.0000,1.0000,0.9994,0.9941,0.8728,0.7324,0.0132,1330.3300
32,2,6,16,5,0.8533,0.8215,0.3504,0.7743,0.6271,0.6196,0.3778,0.4753,0.0264,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9994,0.9961,0.9968,0.9657,0.8537,0.7005,0.0132,1330.3300
32,2,8,16,5,0.5815,0.5549,0.2995,0.5529,0.3148,0.2571,0.1347,0.3286,0.0264,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9989,0.9809,0.9874,0.9288,0.7972,0.6686,0.0132,1330.3300
32,2,10,16,5,0.2995,0.2450,0.1768,0.2450,0.1325,0.0541,0.0158,0.1952,0.0264,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9969,0.9609,0.9527,0.8893,0.7053,0.6306,0.0132,1330.3300
32,2,12,16,5,0.1668,0.0386,0.1184,0.0386,0.0688,0.0086,0.0058,0.0748,0.0264,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9754,0.9308,0.8915,0.8418,0.5877,0.5982,0.0132,1330.3300
32,2,14,16,5,0.0807,0.0020,0.0689,0.0020,0.0215,0.0026,0.0008,0.0275,0.0264,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9288,0.9017,0.8050,0.7739,0.4879,0.5497,0.0132,1330.3300
32,2,16,16,5,0.0066,0.0010,0.0066,0.0010,0.0019,0.0007,0.0000,0.0049,0.0264,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.8355,0.8383,0.6404,0.5946,0.3529,0.4495,0.0132,1995.5000
32,3,2,16,5,1.0000,1.0000,0.2626,0.7811,1.0000,1.0000,0.8778,0.7478,0.0397,1330.3300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,1.0000,1.0000,1.0000,1.0000,0.8861,0.7575,0.0132,1330.3300
32,3,4,16,5,0.9989,0.9697,0.2657,0.8117,0.9779,0.9189,0.7589,0.6496,0.0397,1330.3300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,1.0000,1.0000,0.9994,0.9941,0.8728,0.7324,0.0132,1330.3300
32,3,6,16,5,0.9522,0.9061,0.3086,0.8198,0.8233,0.7706,0.5017,0.5461,0.0397,1330.3300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9994,0.9961,0.9968,0.9657,0.8537,0.7005,0.0132,1330.3300
32,3,8,16,5,0.7594,0.7828,0.3404,0.7442,0.5338,0.5300,0.2905,0.4200,0.0397,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9989,0.9809,0.9874,0.9288,0.7972,0.6686,0.0132,1330.3300
32,3,10,16,5,0.5154,0.5011,0.2597,0.4962,0.2644,0.2215,0.1089,0.3108,0.0397,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9969,0.9609,0.9527,0.8893,0.7053,0.6306,0.0132,1330.3300
32,3,12,16,5,0.3149,0.1937,0.1931,0.1937,0.1584,0.0402,0.0183,0.2025,0.0397,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9754,0.9308,0.8915,0.8418,0.5877,0.5982,0.0132,1330.3300
32,3,14,16,5,0.2111,0.0110,0.1322,0.0110,0.0927,0.0073,0.0037,0.0881,0.0397,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9288,0.9017,0.8050,0.7739,0.4879,0.5497,0.0132,1330.3300
32,3,16,16,5,0.1330,0.0059,0.0932,0.0059,0.0555,0.0033,0.0025,0.0530,0.0397,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.8355,0.8383,0.6404,0.5946,0.3529,0.4495,0.0132,1995.5000
32,4,2,16,5,1.0000,1.0000,0.2626,0.7804,1.0000,0.9987,0.8795,0.7514,0.0529,1330.3300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,1.0000,1.0000,1.0000,1.0000,0.8861,0.7575,0.0132,1330.3300
32,4,4,16,5,0.9991,0.9897,0.2632,0.8129,0.9855,0.9466,0.8113,0.6827,0.0529,1330.3300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,1.0000,1.0000,0.9994,0.9941,0.8728,0.7324,0.0132,1330.3300
32,4,6,16,5,0.9837,0.9301,0.2800,0.8283,0.8953,0.8326,0.5989,0.5837,0.0529,1330.3300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9994,0.9961,0.9968,0.9657,0.8537,0.7005,0.0132,1330.3300
32,4,8,16,5,0.8721,0.8525,0.3218,0.7924,0.6801,0.6796,0.4065,0.4939,0.0529,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9989,0.9809,0.9874,0.9288,0.7972,0.6686,0.0132,1330.3300
32,4,10,16,5,0.6622,0.7058,0.3104,0.6821,0.4259,0.4034,0.2253,0.3828,0.0529,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9969,0.9609,0.9527,0.8893,0.7053,0.6306,0.0132,1330.3300
32,4,12,16,5,0.4614,0.4091,0.2380,0.4045,0.2454,0.1490,0.0727,0.2963,0.0529,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9754,0.9308,0.8915,0.8418,0.5877,0.5982,0.0132,1330.3300
32,4,14,16,5,0.2875,0.1054,0.1662,0.1054,0.1514,0.0211,0.0141,0.1673,0.0529,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9288,0.9017,0.8050,0.7739,0.4879,0.5497,0.0132,1330.3300
32,4,16,16,5,0.2034,0.0103,0.1224,0.0103,0.0927,0.0059,0.0037,0.0877,0.0529,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.8355,0.8383,0.6404,0.5946,0.3529,0.4495,0.0132,1995.5000
64,2,2,4,5,0.9319,0.8772,0.7706,0.6879,0.8270,0.7826,0.4541,0.7826,0.0044,3970.6700,0.9986,0.9946,0.9937,0.9700,0.7229,0.9469,0.0000,3970.6700,0.9900,0.9648,0.9685,0.9041,0.6253,0.8930,0.0022,3970.6700
64,2,4,4,5,0.1376,0.1233,0.0398,0.0902,0.1029,0.0746,0.0388,0.0369,0.0044,3970.6700,0.9986,0.9946,0.9937,0.9700,0.7229,0.9469,0.0000,3970.6700,0.8721,0.8149,0.7423,0.7043,0.3538,0.7133,0.0022,3970.6700
64,3,2,4,5,0.9628,0.9078,0.7903,0.7217,0.8985,0.8305,0.5177,0.8250,0.0066,3970.6700,0.9986,0.9946,0.9937,0.9700,0.7229,0.9469,0.0000,3970.6700,0.9900,0.9648,0.9685,0.9041,0.6253,0.8930,0.0022,3970.6700
64,3,4,4,5,0.1736,0.2402,0.0749,0.1915,0.1155,0.1175,0.0442,0.1063,0.0066,3970.6700,0.9986,0.9946,0.9937,0.9700,0.7229,0.9469,0.0000,3970.6700,0.8721,0.8149,0.7423,0.7043,0.3538,0.7133,0.0022,3970.6700
64,4,2,4,5,0.9734,0.9271,0.7986,0.7383,0.9251,0.8498,0.5580,0.8456,0.0088,3970.6700,0.9986,0.9946,0.9937,0.9700,0.7229,0.9469,0.0000,3970.6700,0.9900,0.9648,0.9685,0.9041,0.6253,0.8930,0.0022,3970.6700
64,4,4,4,5,0.3307,0.3969,0.2254,0.2908,0.1786,0.1840,0.0616,0.2179,0.0088,3970.6700,0.9986,0.9946,0.9937,0.9700,0.7229,0.9469,0.0000,3970.6700,0.8721,0.8149,0.7423,0.7043,0.3538,0.7133,0.0022,3970.6700
64,2,2,8,5,0.9917,0.9704,0.5747,0.6708,0.9649,0.9053,0.5740,0.8509,0.0084,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,1.0000,0.9968,0.9970,0.9779,0.6656,0.9155,0.0042,2082.0000
64,2,4,8,5,0.6293,0.6278,0.3026,0.4502,0.3861,0.3701,0.1302,0.4333,0.0084,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,0.9914,0.9675,0.9670,0.9053,0.5859,0.8558,0.0042,2082.0000
64,2,6,8,5,0.1773,0.1937,0.0649,0.1624,0.1553,0.1039,0.0502,0.0209,0.0084,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,0.9482,0.8711,0.8846,0.7848,0.4357,0.7752,0.0042,2082.0000
64,2,8,8,5,0.1247,0.1259,0.0938,0.1118,0.0972,0.0556,0.0332,0.0027,0.0084,3123.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,0.8241,0.7645,0.6655,0.6115,0.2601,0.6266,0.0042,2082.0000
64,3,2,8,5,0.9983,0.9824,0.5772,0.6654,0.9835,0.9241,0.6176,0.8747,0.0127,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,1.0000,0.9968,0.9970,0.9779,0.6656,0.9155,0.0042,2082.0000
64,3,4,8,5,0.7829,0.7312,0.4211,0.5224,0.6017,0.5430,0.2126,0.5711,0.0127,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,0.9914,0.9675,0.9670,0.9053,0.5859,0.8558,0.0042,2082.0000
64,3,6,8,5,0.2248,0.3067,0.0420,0.2306,0.1792,0.1407,0.0553,0.1179,0.0127,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,0.9482,0.8711,0.8846,0.7848,0.4357,0.7752,0.0042,2082.0000
64,3,8,8,5,0.1650,0.1670,0.0867,0.1426,0.1436,0.0892,0.0487,0.0037,0.0127,3123.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,0.8241,0.7645,0.6655,0.6115,0.2601,0.6266,0.0042,2082.0000
64,4,2,8,5,0.9983,0.9900,0.5778,0.6794,0.9879,0.9499,0.6349,0.8931,0.0169,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,1.0000,0.9968,0.9970,0.9779,0.6656,0.9155,0.0042,2082.0000
64,4,4,8,5,0.8455,0.7885,0.4774,0.5647,0.6803,0.6469,0.2763,0.6512,0.0169,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,0.9914,0.9675,0.9670,0.9053,0.5859,0.8558,0.0042,2082.0000
64,4,6,8,5,0.3627,0.4466,0.1190,0.3089,0.2191,0.2097,0.0695,0.2677,0.0169,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,0.9482,0.8711,0.8846,0.7848,0.4357,0.7752,0.0042,2082.0000
64,4,8,8,5,0.1685,0.1893,0.0383,0.1568,0.1623,0.1094,0.0507,0.0081,0.0169,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,0.8241,0.7645,0.6655,0.6115,0.2601,0.6266,0.0042,2082.0000
64,2,2,16,5,1.0000,0.9990,0.5031,0.7638,0.9956,0.9800,0.6320,0.8356,0.0155,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,1.0000,1.0000,1.0000,1.0000,0.6766,0.8571,0.0077,1137.6700
64,2,4,16,5,0.9342,0.8264,0.4414,0.7183,0.8123,0.7192,0.3074,0.6429,0.0155,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,1.0000,1.0000,0.9969,0.9933,0.6320,0.8429,0.0077,1137.6700
64,2,6,16,5,0.6851,0.6141,0.3418,0.5505,0.4380,0.3147,0.0926,0.4016,0.0155,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9969,0.9954,0.9894,0.9594,0.6044,0.8131,0.0077,1137.6700
64,2,8,16,5,0.3341,0.3248,0.2449,0.2962,0.2059,0.1391,0.0259,0.0958,0.0155,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9954,0.9670,0.9775,0.9035,0.5466,0.7691,0.0077,1137.6700
64,2,10,16,5,0.2263,0.1976,0.1816,0.1849,0.1358,0.0672,0.0182,0.0026,0.0155,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9946,0.9117,0.9499,0.8476,0.4843,0.7356,0.0077,1137.6700
64,2,12,16,5,0.1785,0.1301,0.1562,0.1272,0.0882,0.0346,0.0099,0.0010,0.0155,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9737,0.8714,0.8930,0.7991,0.3818,0.7010,0.0077,1137.6700
64,2,14,16,5,0.1001,0.0773,0.0884,0.0773,0.0344,0.0166,0.0044,0.0000,0.0155,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9276,0.8266,0.8098,0.7325,0.2975,0.6497,0.0077,1137.6700
64,2,16,16,5,0.0658,0.0262,0.0658,0.0262,0.0138,0.0033,0.0011,0.0000,0.0155,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.8341,0.7738,0.6471,0.5788,0.1879,0.5450,0.0077,1137.6700
64,3,2,16,5,1.0000,1.0000,0.5031,0.7557,0.9975,0.9947,0.6479,0.8482,0.0232,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,1.0000,1.0000,1.0000,1.0000,0.6766,0.8571,0.0077,1137.6700
64,3,4,16,5,0.9768,0.8660,0.4840,0.7405,0.8942,0.8017,0.3967,0.6969,0.0232,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,1.0000,1.0000,0.9969,0.9933,0.6320,0.8429,0.0077,1137.6700
64,3,6,16,5,0.8095,0.7491,0.3398,0.6483,0.6108,0.5269,0.1697,0.5220,0.0232,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9969,0.9954,0.9894,0.9594,0.6044,0.8131,0.0077,1137.6700
64,3,8,16,5,0.5203,0.5038,0.2746,0.4539,0.3273,0.2402,0.0579,0.3393,0.0232,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9954,0.9670,0.9775,0.9035,0.5466,0.7691,0.0077,1137.6700
64,3,10,16,5,0.3052,0.3236,0.2408,0.2940,0.1990,0.1257,0.0353,0.0450,0.0232,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9946,0.9117,0.9499,0.8476,0.4843,0.7356,0.0077,1137.6700
64,3,12,16,5,0.2383,0.2431,0.1922,0.2262,0.1489,0.0818,0.0204,0.0010,0.0232,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9737,0.8714,0.8930,0.7991,0.3818,0.7010,0.0077,1137.6700
64,3,14,16,5,0.1882,0.1516,0.1539,0.1423,0.1070,0.0512,0.0149,0.0010,0.0232,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9276,0.8266,0.8098,0.7325,0.2975,0.6497,0.0077,1137.6700
64,3,16,16,5,0.1473,0.1171,0.1267,0.1142,0.0682,0.0313,0.0099,0.0000,0.0232,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.8341,0.7738,0.6471,0.5788,0.1879,0.5450,0.0077,1137.6700
64,4,2,16,5,1.0000,1.0000,0.5031,0.7461,0.9987,0.9953,0.6606,0.8524,0.0309,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,1.0000,1.0000,1.0000,1.0000,0.6766,0.8571,0.0077,1137.6700
64,4,4,16,5,0.9917,0.9164,0.4980,0.7618,0.9449,0.8330,0.4882,0.7298,0.0309,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,1.0000,1.0000,0.9969,0.9933,0.6320,0.8429,0.0077,1137.6700
64,4,6,16,5,0.8810,0.7948,0.3919,0.6936,0.7146,0.6447,0.2347,0.5969,0.0309,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9969,0.9954,0.9894,0.9594,0.6044,0.8131,0.0077,1137.6700
64,4,8,16,5,0.6811,0.6099,0.2737,0.5373,0.4731,0.3400,0.1030,0.4183,0.0309,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9954,0.9670,0.9775,0.9035,0.5466,0.7691,0.0077,1137.6700
64,4,10,16,5,0.3919,0.4226,0.2348,0.3708,0.2691,0.1823,0.0397,0.2277,0.0309,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9946,0.9117,0.9499,0.8476,0.4843,0.7356,0.0077,1137.6700
64,4,12,16,5,0.2912,0.2940,0.2288,0.2680,0.1977,0.1171,0.0275,0.0178,0.0309,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9737,0.8714,0.8930,0.7991,0.3818,0.7010,0.0077,1137.6700
64,4,14,16,5,0.2277,0.1937,0.1802,0.1758,0.1477,0.0745,0.0209,0.0010,0.0309,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9276,0.8266,0.8098,0.7325,0.2975,0.6497,0.0077,1137.6700
64,4,16,16,5,0.1962,0.1548,0.1530,0.1470,0.1158,0.0512,0.0160,0.0005,0.0309,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.8341,0.7738,0.6471,0.5788,0.1879,0.5450,0.0077,1137.6700
